
Date
Price
Open
High
Low
Volume
Chg%
Oct 03, 2019	226.81	225.00	226.81	222.12	2.97M	0.56%
Oct 02, 2019	225.55	230.60	230.60	224.34	4.37M	-2.39%
Oct 01, 2019	231.08	233.01	234.51	230.72	3.53M	-0.41%
Sep 30, 2019	232.02	230.19	232.59	230.12	3.26M	0.94%
Sep 27, 2019	229.86	231.61	231.75	229.13	3.15M	0.03%
Sep 26, 2019	229.79	229.68	231.12	229.00	4.38M	0.74%
Sep 25, 2019	228.10	226.59	228.45	224.50	3.97M	1.19%
Sep 24, 2019	225.41	228.14	230.24	224.78	4.52M	-0.37%
Sep 23, 2019	226.25	224.16	227.14	223.95	2.96M	0.70%
Sep 20, 2019	224.67	227.99	230.05	224.23	7.80M	-1.51%
Sep 19, 2019	228.12	231.15	231.40	227.95	3.25M	-1.17%
Sep 18, 2019	230.83	230.37	231.53	229.01	3.42M	0.27%
Sep 17, 2019	230.21	226.79	230.33	226.47	3.81M	-0.34%
Sep 16, 2019	230.99	232.73	233.61	230.61	3.12M	-1.28%
Sep 13, 2019	233.98	234.33	234.97	232.33	3.81M	0.08%
Sep 12, 2019	233.80	233.42	235.49	233.11	3.37M	0.49%
Sep 11, 2019	232.66	232.93	233.68	231.02	2.98M	-0.15%
Sep 10, 2019	233.00	232.25	233.02	229.71	4.21M	0.06%
Sep 09, 2019	232.87	231.50	233.87	230.07	4.45M	0.75%
Sep 06, 2019	231.13	228.70	231.37	227.88	3.24M	1.31%
Sep 05, 2019	228.15	226.30	228.78	226.25	3.37M	1.78%
Sep 04, 2019	224.15	223.95	224.15	220.67	3.15M	0.04%
Sep 03, 2019	224.07	226.45	227.63	223.38	4.14M	-1.68%
Aug 30, 2019	227.91	228.43	229.27	226.69	3.77M	0.26%
Aug 29, 2019	227.32	223.90	227.70	223.76	4.18M	2.42%
Aug 28, 2019	221.95	217.88	222.09	217.11	3.07M	1.71%
Aug 27, 2019	218.21	219.55	220.41	217.91	4.31M	-0.20%
Aug 26, 2019	218.65	218.46	219.50	216.18	3.68M	0.54%
Aug 23, 2019	217.47	219.90	220.87	216.01	5.77M	-1.61%
Aug 22, 2019	221.02	220.05	222.66	219.88	4.55M	0.28%
Aug 21, 2019	220.40	218.73	220.88	216.76	7.94M	1.52%
Aug 20, 2019 	217.09	213.50	217.85	212.17	12.46M	4.40%
Aug 19, 2019	207.95	206.98	208.82	205.30	6.41M	2.11%
Aug 16, 2019	203.65	203.75	204.43	201.67	4.09M	0.92%
Aug 15, 2019	201.79	203.00	203.76	199.05	4.20M	0.10%
Aug 14, 2019	201.59	204.46	205.36	201.51	4.58M	-3.24%
Aug 13, 2019	208.33	206.31	211.62	204.78	3.91M	0.64%
Aug 12, 2019	207.01	208.10	209.64	206.15	2.00M	-1.43%
Aug 09, 2019	210.02	211.45	212.41	207.95	2.91M	-0.73%
Aug 08, 2019	211.57	209.70	211.69	208.72	2.97M	1.76%
Aug 07, 2019	207.91	206.04	208.50	203.13	3.90M	-0.43%
Aug 06, 2019	208.80	205.01	209.09	204.50	3.65M	1.88%
Aug 05, 2019	204.94	209.53	209.99	204.08	4.55M	-3.40%
Aug 02, 2019	212.15	211.86	213.14	211.08	2.88M	-0.32%
Aug 01, 2019	212.83	214.14	217.61	212.02	3.43M	-0.40%
Jul 31, 2019	213.69	216.35	217.80	212.16	3.43M	-1.69%
Jul 30, 2019	217.36	217.52	218.59	216.86	2.17M	-0.31%
Jul 29, 2019	218.04	216.79	218.27	216.35	2.41M	0.52%
Jul 26, 2019	216.91	215.53	217.21	214.10	2.68M	0.63%
Jul 25, 2019	215.55	214.28	215.92	213.63	2.34M	0.39%
Jul 24, 2019	214.71	213.19	214.79	213.07	2.21M	0.76%
Jul 23, 2019	213.08	212.57	214.13	211.73	2.59M	0.86%
Jul 22, 2019	211.27	213.00	213.26	210.38	2.77M	-0.83%
Jul 19, 2019	213.04	214.67	215.23	212.93	3.26M	-0.65%
Jul 18, 2019	214.44	215.50	216.23	213.01	3.07M	-0.54%
Jul 17, 2019	215.61	216.73	217.58	215.61	3.04M	-0.76%
Jul 16, 2019	217.26	217.30	218.35	216.73	2.66M	-0.66%
Jul 15, 2019	218.70	218.95	219.30	216.81	3.14M	0.22%
Jul 12, 2019	218.23	215.00	218.25	214.61	4.43M	1.96%
Jul 11, 2019	214.04	212.25	214.08	211.02	3.45M	1.56%
Jul 10, 2019	210.75	210.72	211.32	208.83	3.46M	-0.59%
Jul 09, 2019	212.00	211.93	213.33	211.20	2.40M	-0.43%
Jul 08, 2019	212.91	210.98	213.44	210.59	2.71M	0.69%
Jul 05, 2019	211.46	209.97	212.17	209.73	2.55M	-0.30%
Jul 03, 2019	212.10	209.82	212.75	209.70	2.18M	0.93%
Jul 02, 2019	210.14	210.24	210.26	208.46	3.16M	-0.07%
Jul 01, 2019	210.28	209.70	212.31	208.17	4.10M	1.11%
Jun 28, 2019	207.97	207.77	209.00	207.39	11.07M	0.46%
Jun 27, 2019	207.02	207.61	208.00	206.01	2.29M	0.29%
Jun 26, 2019	206.42	205.34	207.32	204.65	3.07M	0.82%
Jun 25, 2019	204.74	206.30	207.10	204.20	3.59M	-0.37%
Jun 24, 2019	205.50	208.15	209.26	205.12	4.94M	-1.86%
Jun 21, 2019	209.39	211.26	211.99	209.08	9.85M	-0.88%
Jun 20, 2019	211.25	209.57	211.66	209.31	5.17M	1.59%
Jun 19, 2019	207.94	207.90	208.48	205.90	3.65M	0.22%
Jun 18, 2019	207.48	208.10	210.17	207.11	3.89M	0.24%
Jun 17, 2019	206.98	207.00	208.79	206.00	4.62M	0.59%
Jun 14, 2019	205.77	201.31	206.50	201.31	4.90M	1.69%
Jun 13, 2019	202.35	199.95	202.68	199.45	3.63M	1.71%
Jun 12, 2019	198.94	198.81	200.19	197.98	2.55M	0.47%
Jun 11, 2019	198.01	199.02	200.84	195.84	3.71M	-0.02%
Jun 10, 2019	198.05	198.56	199.85	197.32	3.15M	0.38%
Jun 07, 2019	197.30	197.20	199.02	196.21	3.52M	0.07%
Jun 06, 2019	197.17	196.65	197.65	194.96	3.73M	0.24%
Jun 05, 2019 	196.69	194.01	196.72	193.08	3.70M	0.74%
Jun 04, 2019	195.25	191.58	195.50	191.42	5.12M	3.00%
Jun 03, 2019	189.57	189.52	191.87	188.75	4.62M	-0.15%
May 31, 2019	189.85	189.64	190.29	188.66	3.68M	-0.64%
May 30, 2019	191.08	190.13	192.50	190.09	3.03M	0.57%
May 29, 2019	189.99	190.28	191.88	188.03	4.57M	-0.81%
May 28, 2019	191.55	194.38	196.47	191.35	5.17M	-1.05%
May 24, 2019	193.59	192.54	193.86	190.41	3.80M	0.83%
May 23, 2019	192.00	188.45	192.54	186.27	7.75M	1.64%
May 22, 2019	188.91	190.49	192.22	188.05	5.71M	-1.33%
May 21, 2019	191.45	187.13	192.52	186.34	8.56M	0.26%
May 20, 2019	190.95	191.13	192.86	190.61	4.78M	-0.85%
May 17, 2019	192.58	190.86	194.50	190.75	5.22M	0.10%
May 16, 2019	192.38	192.47	194.96	192.20	3.85M	0.32%
May 15, 2019	191.76	190.81	192.81	190.27	3.36M	0.07%
May 14, 2019	191.62	190.50	192.76	190.01	3.66M	0.67%
May 13, 2019	190.34	191.00	191.66	189.14	3.33M	-2.18%
May 10, 2019	194.58	193.21	195.49	190.01	3.86M	0.00%
May 09, 2019	194.58	193.31	195.08	191.59	2.92M	-0.30%
May 08, 2019	195.17	194.49	196.61	193.68	3.12M	0.21%
May 07, 2019	194.77	196.75	197.65	192.96	4.62M	-2.43%
May 06, 2019	199.63	198.74	199.93	198.31	2.62M	-0.46%
May 03, 2019	200.56	202.00	202.31	200.32	3.58M	-0.22%
May 02, 2019	201.01	199.30	201.06	198.80	2.81M	1.11%
May 01, 2019	198.80	203.20	203.52	198.66	4.64M	-2.41%
Apr 30, 2019	203.70	201.55	203.75	200.79	3.42M	0.76%
Apr 29, 2019	202.16	203.31	203.80	200.34	3.79M	-0.71%
Apr 26, 2019	203.61	205.88	206.14	203.34	3.56M	-1.40%
Apr 25, 2019	206.50	206.01	207.72	205.06	3.29M	-0.11%
Apr 24, 2019	206.72	206.16	208.29	205.54	2.75M	0.33%
Apr 23, 2019	206.05	205.14	207.33	203.43	3.70M	0.62%
Apr 22, 2019	204.78	204.11	206.25	204.00	2.59M	-0.43%
Apr 18, 2019	205.66	206.02	207.78	205.10	3.16M	-0.43%
Apr 17, 2019	206.55	205.34	206.84	205.32	3.27M	1.02%
Apr 16, 2019	204.47	205.25	205.99	204.29	3.27M	-0.19%
Apr 15, 2019	204.86	204.16	205.14	203.40	3.05M	0.50%
Apr 12, 2019	203.85	202.13	204.26	202.13	3.10M	1.18%
Apr 11, 2019	201.48	199.90	201.50	199.03	2.47M	1.03%
Apr 10, 2019	199.43	201.26	201.60	198.02	3.59M	-0.73%
Apr 09, 2019	200.90	202.26	202.71	200.46	3.72M	-1.30%
Apr 08, 2019	203.55	201.37	203.79	201.24	3.04M	0.74%
Apr 05, 2019	202.06	200.86	203.13	200.61	3.62M	0.80%
Apr 04, 2019	200.45	199.00	200.49	198.02	3.14M	0.93%
Apr 03, 2019	198.61	194.98	198.78	194.11	4.58M	2.21%
Apr 02, 2019	194.31	195.50	195.50	194.01	2.72M	-0.68%
Apr 01, 2019	195.64	192.99	195.90	192.85	5.38M	1.95%
Mar 29, 2019	191.89	190.85	192.04	190.14	4.67M	0.96%
Mar 28, 2019	190.06	189.91	191.40	189.16	3.33M	0.43%
Mar 27, 2019	189.25	189.65	191.61	188.39	4.30M	-0.05%
Mar 26, 2019	189.34	190.69	192.19	188.74	4.14M	-0.18%
Mar 25, 2019	189.68	188.75	191.71	188.51	3.85M	0.49%
Mar 22, 2019	188.75	189.31	192.05	188.67	5.17M	-0.64%
Mar 21, 2019	189.97	185.50	190.00	185.50	4.76M	2.08%
Mar 20, 2019	186.10	184.30	187.12	183.43	4.77M	1.07%
Mar 19, 2019	184.13	184.19	185.82	183.48	4.44M	0.39%
Mar 18, 2019	183.42	182.53	183.48	182.33	4.40M	0.65%
Mar 15, 2019	182.23	182.30	182.49	179.57	8.06M	0.34%
Mar 14, 2019	181.61	181.28	181.74	180.50	4.39M	0.26%
Mar 13, 2019 	181.14	183.24	183.78	181.08	4.53M	-1.55%
Mar 12, 2019	184.00	183.43	184.27	182.33	3.78M	0.86%
Mar 11, 2019	182.44	182.00	183.20	181.20	3.87M	0.67%
Mar 08, 2019	181.23	181.49	181.91	179.52	3.87M	-0.70%
Mar 07, 2019	182.51	184.39	184.62	181.58	4.12M	-1.05%
Mar 06, 2019	184.45	184.53	184.97	183.84	4.46M	0.24%
Mar 05, 2019	184.00	184.24	185.12	183.25	3.69M	0.10%
Mar 04, 2019	183.81	186.20	186.24	182.10	5.05M	-0.73%
Mar 01, 2019	185.17	185.82	186.56	182.86	5.48M	0.02%
Feb 28, 2019	185.14	183.60	185.19	183.11	8.06M	0.80%
Feb 27, 2019	183.67	187.90	188.50	183.21	8.77M	-2.46%
Feb 26, 2019 	188.30	185.59	188.47	182.80	13.64M	-0.88%
Feb 25, 2019	189.98	192.75	193.42	189.96	6.19M	-1.25%
Feb 22, 2019	192.39	191.69	192.54	191.62	3.32M	0.30%
Feb 21, 2019	191.82	191.85	192.37	190.61	3.09M	-0.02%
Feb 20, 2019	191.85	192.39	192.40	191.11	3.97M	-0.25%
Feb 19, 2019	192.33	191.71	193.19	191.28	3.83M	-0.03%
Feb 15, 2019	192.39	189.87	192.62	189.05	5.00M	2.49%
Feb 14, 2019	187.71	187.50	188.93	186.00	2.60M	-0.37%
Feb 13, 2019	188.41	186.30	188.68	185.92	4.15M	1.56%
Feb 12, 2019	185.52	183.84	186.40	183.52	3.77M	1.42%
Feb 11, 2019	182.92	185.00	185.42	182.75	3.73M	-0.88%
Feb 08, 2019	184.54	183.05	184.58	182.72	2.79M	0.26%
Feb 07, 2019	184.07	183.74	184.92	182.45	2.79M	-0.35%
Feb 06, 2019	184.72	186.69	186.69	184.06	3.07M	-0.90%
Feb 05, 2019	186.39	186.89	186.99	184.69	4.14M	-0.02%
Feb 04, 2019	186.43	184.30	186.43	183.84	3.05M	1.12%
Feb 01, 2019	184.37	184.03	185.15	182.83	4.51M	0.46%
Jan 31, 2019	183.53	181.50	184.67	181.06	5.14M	0.74%
Jan 30, 2019	182.18	180.47	184.20	179.78	5.20M	1.39%
Jan 29, 2019	179.69	178.96	180.15	178.09	3.69M	-0.08%
Jan 28, 2019	179.83	178.97	179.99	177.41	4.09M	-0.32%
Jan 25, 2019	180.40	179.78	180.87	178.61	4.50M	1.75%
Jan 24, 2019	177.29	177.00	177.53	175.30	3.86M	0.23%
Jan 23, 2019	176.89	176.59	178.06	174.53	4.91M	-0.12%
Jan 22, 2019	177.11	177.49	178.60	175.36	6.27M	-1.38%
Jan 18, 2019	179.58	176.98	180.04	176.18	6.37M	2.69%
Jan 17, 2019	174.87	174.01	175.46	172.00	6.50M	-1.23%
Jan 16, 2019	177.04	177.09	177.93	175.86	4.08M	0.32%
Jan 15, 2019	176.47	176.08	177.82	175.20	5.02M	-1.31%
Jan 14, 2019	178.81	177.59	179.23	176.90	3.87M	-0.33%
Jan 11, 2019	179.41	177.93	180.26	177.12	3.29M	0.20%
Jan 10, 2019	179.06	178.03	179.24	176.34	3.61M	-0.37%
Jan 09, 2019	179.73	177.87	181.27	177.10	4.92M	1.03%
Jan 08, 2019	177.89	178.57	179.59	175.61	4.72M	0.48%
Jan 07, 2019	177.04	173.83	178.18	173.83	4.93M	1.97%
Jan 04, 2019	173.62	170.18	174.74	169.52	4.76M	2.97%
Jan 03, 2019	168.61	171.84	171.84	168.21	4.81M	-2.20%
Jan 02, 2019	172.41	169.71	173.18	169.05	4.24M	0.34%
